,precision,recall,f1,hashcode
0,0.7514623999595642,0.8147434592247009,0.78182452917099,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
1,0.7563380002975464,0.8045245409011841,0.7796874642372131,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
2,0.7501571178436279,0.816297173500061,0.7818307876586914,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
3,0.7631783485412598,0.8227404356002808,0.7918409109115601,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
4,0.7532998323440552,0.8107083439826965,0.7809504270553589,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
5,0.7719306349754333,0.827645480632782,0.7988177537918091,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
6,0.7790078520774841,0.7944902181625366,0.7866728901863098,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
7,0.7400448322296143,0.8004559874534607,0.7690658569335938,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
8,0.743796706199646,0.8020665049552917,0.7718334197998047,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
9,0.7714489698410034,0.7884668707847595,0.7798650860786438,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
10,0.7453308701515198,0.8026927709579468,0.7729490399360657,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
11,0.7578704357147217,0.8238543272018433,0.7894861102104187,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
12,0.7515323162078857,0.7898379564285278,0.7702091932296753,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
13,0.7590618133544922,0.8070189356803894,0.7823060750961304,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
14,0.7581872344017029,0.8025141954421997,0.7797212600708008,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
15,0.7381301522254944,0.7980657815933228,0.7669286727905273,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
16,0.7647185325622559,0.8030128479003906,0.7833980321884155,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
17,0.7757667303085327,0.7860702276229858,0.7808845043182373,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
18,0.7287977337837219,0.8049315214157104,0.7649749517440796,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
19,0.7772598266601562,0.7968707084655762,0.7869430780410767,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
20,0.7666740417480469,0.8132479786872864,0.7892745733261108,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
21,0.7286649942398071,0.81902676820755,0.7712079882621765,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
22,0.7527248859405518,0.8017721176147461,0.7764747738838196,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
23,0.7508206367492676,0.7965002655982971,0.7729862332344055,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
24,0.7601349353790283,0.7670764327049255,0.7635899186134338,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
25,0.7676677703857422,0.797560453414917,0.7823286652565002,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
26,0.7610195875167847,0.7920705080032349,0.7762346267700195,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
27,0.7537739276885986,0.8055984377861023,0.778825044631958,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
28,0.7667203545570374,0.8194634914398193,0.7922150492668152,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
29,0.6777673363685608,0.8128594160079956,0.7391917705535889,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
30,0.7813313007354736,0.7822142839431763,0.7817725539207458,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
