,precision,recall,f1,hashcode
0,0.7226457595825195,0.7960839867591858,0.7575893998146057,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
1,0.783781886100769,0.842141330242157,0.8119142651557922,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
2,0.7686864733695984,0.8147222399711609,0.7910351157188416,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
3,0.7769733667373657,0.8275455832481384,0.8014625310897827,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
4,0.764298677444458,0.801585853099823,0.7824982404708862,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
5,0.7227359414100647,0.8080695271492004,0.7630243301391602,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
6,0.7579743266105652,0.7861491441726685,0.771804690361023,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
7,0.7545099854469299,0.801451563835144,0.777272641658783,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
8,0.7496861219406128,0.8008991479873657,0.7744469046592712,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
9,0.8007422685623169,0.8050476312637329,0.8028891682624817,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
10,0.7538114786148071,0.813918948173523,0.7827129364013672,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
11,0.7456536889076233,0.822028636932373,0.7819806933403015,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
12,0.7827160954475403,0.7989569902420044,0.7907531261444092,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
13,0.7293399572372437,0.8064526319503784,0.7659603953361511,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
14,0.7505472898483276,0.809517502784729,0.7789178490638733,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
15,0.7741208672523499,0.8016263842582703,0.7876335382461548,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
16,0.7802430391311646,0.8032825589179993,0.7915952205657959,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
17,0.7688168287277222,0.7932178974151611,0.78082674741745,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
18,0.7718240022659302,0.8055194616317749,0.7883118391036987,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
19,0.7357140183448792,0.790642499923706,0.7621899843215942,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
20,0.7556554675102234,0.8146524429321289,0.7840456962585449,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
21,0.7531716823577881,0.8252862691879272,0.7875816822052002,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
22,0.7656953930854797,0.8205069303512573,0.79215407371521,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
23,0.7605408430099487,0.8033934831619263,0.7813800573348999,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
24,0.7434197664260864,0.7687239646911621,0.7558600902557373,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
25,0.7975376844406128,0.8014765977859497,0.7995022535324097,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
26,0.7707111835479736,0.7936853766441345,0.7820295691490173,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
27,0.7649936676025391,0.8098073601722717,0.7867628931999207,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
28,0.7603331804275513,0.796075701713562,0.7777940630912781,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
29,0.7826797366142273,0.8180813193321228,0.7999891042709351,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
30,0.7454044818878174,0.7821322083473206,0.7633268237113953,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
31,0.7516891956329346,0.8035275936126709,0.7767444849014282,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
32,0.7759780883789062,0.8213578462600708,0.7980233430862427,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
33,0.7606241106987,0.8135666847229004,0.7862051129341125,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
34,0.7640365362167358,0.7912840247154236,0.7774216532707214,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
35,0.7659258246421814,0.8050414323806763,0.7849966883659363,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
36,0.7458343505859375,0.8038039207458496,0.7737348675727844,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
37,0.7835131883621216,0.8022071123123169,0.7927499413490295,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
38,0.7893073558807373,0.8133531808853149,0.8011499047279358,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
39,0.7441381216049194,0.796815812587738,0.7695766091346741,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
40,0.749686062335968,0.7853678464889526,0.7671121954917908,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
41,0.7723826169967651,0.8376526832580566,0.8036946654319763,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
42,0.7696223258972168,0.8034806251525879,0.7861871123313904,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
43,0.7797830104827881,0.8022497892379761,0.7908568382263184,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
44,0.7819560766220093,0.7923027873039246,0.7870954871177673,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
45,0.7765595316886902,0.8126871585845947,0.7942126393318176,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
46,0.7801145315170288,0.8129387497901917,0.7961884140968323,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
47,0.7209942936897278,0.7941739559173584,0.7558169364929199,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
48,0.7656388878822327,0.7936091423034668,0.7793731689453125,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
