,precision,recall,f1,hashcode
0,0.8173378705978394,0.8672530055046082,0.8415559530258179,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
1,0.7782785892486572,0.8759875297546387,0.8242474794387817,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
2,0.7765945196151733,0.866120457649231,0.818917989730835,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
3,0.7798769474029541,0.8661086559295654,0.8207340240478516,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
4,0.7910941243171692,0.8940688371658325,0.8394352197647095,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
5,0.7232968211174011,0.8992887735366821,0.8017484545707703,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
6,0.8391678929328918,0.8661400079727173,0.852440595626831,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
7,0.7831158638000488,0.9460594058036804,0.8569103479385376,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
8,0.8074918985366821,0.9079087972640991,0.8547612428665161,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
9,0.8473774194717407,0.8656177520751953,0.8564004898071289,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
10,0.7923023104667664,0.8944635391235352,0.8402891159057617,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
11,0.8001356720924377,0.8982664942741394,0.8463661074638367,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
12,0.7669389247894287,0.8449273705482483,0.8040465116500854,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
13,0.7867761850357056,0.8644741773605347,0.8237971663475037,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
14,0.8218514919281006,0.9222105741500854,0.869143545627594,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
15,0.8177716732025146,0.8685868978500366,0.8424136638641357,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
16,0.8114111423492432,0.849763035774231,0.8301443457603455,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
17,0.8252754211425781,0.8498893976211548,0.8374015688896179,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
18,0.8044956922531128,0.8593533039093018,0.831020176410675,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
19,0.8503323197364807,0.8541091084480286,0.8522165417671204,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
20,0.7051279544830322,0.8599071502685547,0.7748638987541199,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
21,0.8248423933982849,0.9004768133163452,0.8610018491744995,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
22,0.7599798440933228,0.9069349765777588,0.8269796371459961,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
23,0.7915664911270142,0.8375082015991211,0.8138895630836487,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
24,0.8685671091079712,0.853583812713623,0.8610102534294128,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
25,0.8601844906806946,0.8673643469810486,0.863759458065033,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
26,0.7826600670814514,0.9084144830703735,0.8408614993095398,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
27,0.7365008592605591,0.894994854927063,0.8080493211746216,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
28,0.805423378944397,0.9238681793212891,0.8605894446372986,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
29,0.8081032037734985,0.9333993196487427,0.8662438988685608,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
30,0.8241084814071655,0.8457876443862915,0.8348073363304138,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
31,0.8090188503265381,0.8541977405548096,0.830994725227356,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
32,0.8220779895782471,0.9321384429931641,0.8736555576324463,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
33,0.7470586895942688,0.8499596118927002,0.7951940894126892,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
34,0.8353763222694397,0.9180909395217896,0.8747826814651489,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
35,0.8364633321762085,0.947499692440033,0.8885260224342346,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
36,0.7946908473968506,0.8682994842529297,0.8298661112785339,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
37,0.8559912443161011,0.8551645278930664,0.8555777072906494,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
38,0.8623697757720947,0.9450668692588806,0.9018263816833496,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
39,0.8028848767280579,0.8943700790405273,0.8461619019508362,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
40,0.8118454813957214,0.9173072576522827,0.8613603115081787,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
41,0.8004137277603149,0.8792362213134766,0.8379755020141602,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
42,0.7399114370346069,0.9036550521850586,0.8136265873908997,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
43,0.7876186966896057,0.8129370212554932,0.8000776767730713,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
44,0.8010343313217163,0.8435196280479431,0.8217282891273499,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
45,0.8384507298469543,0.892878532409668,0.8648090958595276,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
46,0.7917288541793823,0.852424681186676,0.8209564089775085,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
47,0.8454056978225708,0.8628801107406616,0.8540535569190979,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
48,0.8369730114936829,0.8926920294761658,0.8639350533485413,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
49,0.8121421337127686,0.7905776500701904,0.8012148141860962,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
