,precision,recall,f1,hashcode
0,0.7973002195358276,0.8584425449371338,0.8267424702644348,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
1,0.7892540097236633,0.8744195103645325,0.8296568989753723,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
2,0.8366838693618774,0.8657921552658081,0.8509891629219055,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
3,0.784794807434082,0.8636835813522339,0.8223515152931213,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
4,0.7545591592788696,0.8956655859947205,0.819079577922821,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
5,0.7757538557052612,0.8903954029083252,0.8291305899620056,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
6,0.8435894846916199,0.8619076609611511,0.8526502251625061,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
7,0.8160051107406616,0.941796064376831,0.8743996620178223,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
8,0.8169712424278259,0.9087498784065247,0.8604200482368469,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
9,0.810327410697937,0.8454846739768982,0.8275328278541565,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
10,0.7738547325134277,0.9033138751983643,0.8335878849029541,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
11,0.7542997002601624,0.894231379032135,0.8183266520500183,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
12,0.7872434854507446,0.8403705954551697,0.8129400014877319,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
13,0.8688037395477295,0.8627257943153381,0.8657541275024414,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
14,0.8055277466773987,0.9172340631484985,0.8577592968940735,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
15,0.8186615109443665,0.8690342307090759,0.8430960774421692,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
16,0.815837025642395,0.8299392461776733,0.8228277564048767,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
17,0.8006452322006226,0.8450374007225037,0.8222426176071167,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
18,0.7993374466896057,0.8553851842880249,0.8264120817184448,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
19,0.8341660499572754,0.8455935716629028,0.8398409485816956,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
20,0.7741208672523499,0.8577185273170471,0.8137783408164978,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
21,0.828632652759552,0.9028864502906799,0.8641673922538757,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
22,0.7455143332481384,0.8816961646080017,0.8079066872596741,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
23,0.7721834182739258,0.8213839530944824,0.7960241436958313,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
24,0.8907774686813354,0.8548963069915771,0.872468113899231,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
25,0.8102891445159912,0.8569141626358032,0.8329496383666992,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
26,0.7708768844604492,0.9089030027389526,0.8342191576957703,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
27,0.7080286741256714,0.8975080847740173,0.7915875911712646,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
28,0.798656165599823,0.9265491962432861,0.8578621745109558,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
29,0.7844915390014648,0.933901846408844,0.8527013063430786,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
30,0.8148795962333679,0.8291499018669128,0.8219528198242188,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
31,0.8166566491127014,0.8477749228477478,0.8319249153137207,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
32,0.8133395910263062,0.9347786903381348,0.8698410391807556,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
33,0.7544354200363159,0.8523216843605042,0.8003968000411987,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
34,0.7757354974746704,0.9124249219894409,0.8385463356971741,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
35,0.8364003300666809,0.9455116987228394,0.887615442276001,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
36,0.7998555898666382,0.8704452514648438,0.833658754825592,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
37,0.8235126733779907,0.8428389430046082,0.8330637812614441,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
38,0.8441924452781677,0.9398831129074097,0.8894715905189514,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
39,0.781853437423706,0.8999128937721252,0.8367393016815186,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
40,0.8213679790496826,0.9251580834388733,0.8701791167259216,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
41,0.7755652070045471,0.8758368492126465,0.8226568698883057,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
42,0.7812184691429138,0.9094734191894531,0.8404812216758728,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
43,0.7892880439758301,0.8138022422790527,0.8013577461242676,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
44,0.7725960612297058,0.8396609425544739,0.8047336339950562,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
45,0.8376302719116211,0.9039199352264404,0.8695135116577148,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
46,0.7863030433654785,0.8446692228317261,0.8144418001174927,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
47,0.7764027714729309,0.8195257186889648,0.7973816394805908,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
48,0.9097262024879456,0.8889895081520081,0.8992382884025574,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
49,0.8331466913223267,0.7860652208328247,0.8089214563369751,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
50,0.7989954948425293,0.8915839195251465,0.8427543044090271,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
51,0.8000831604003906,0.8375544548034668,0.8183900713920593,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
52,0.8112809062004089,0.9292103052139282,0.8662503957748413,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
