,precision,recall,f1,hashcode
0,0.7550145387649536,0.8113873600959778,0.7821865677833557,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
1,0.7734507322311401,0.8355371952056885,0.8032960891723633,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
2,0.78094482421875,0.8159549236297607,0.7980661392211914,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
3,0.7073428630828857,0.8317760229110718,0.7645294070243835,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
4,0.7212381362915039,0.8074264526367188,0.7619025707244873,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
5,0.767785906791687,0.818848192691803,0.7924953103065491,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
6,0.7090734243392944,0.7869882583618164,0.7460019588470459,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
7,0.7852165102958679,0.8340736031532288,0.8089080452919006,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
8,0.7634420394897461,0.8104378581047058,0.7862382531166077,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
9,0.7574594020843506,0.800475001335144,0.7783733010292053,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
10,0.7540404200553894,0.8254663348197937,0.7881383895874023,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
11,0.7623090147972107,0.8249646425247192,0.7924002408981323,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
12,0.770960807800293,0.8074580430984497,0.7887874245643616,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
13,0.7616305947303772,0.8122225403785706,0.786113440990448,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
14,0.7618414163589478,0.8159649968147278,0.7879748344421387,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
15,0.760757327079773,0.8018124103546143,0.7807455658912659,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
16,0.7793558239936829,0.8140850067138672,0.7963419556617737,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
17,0.7697724103927612,0.7937488555908203,0.7815768122673035,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
18,0.7718278169631958,0.8130812048912048,0.7919176816940308,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
19,0.7995131015777588,0.8015009164810181,0.8005057573318481,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
20,0.762660026550293,0.8130955100059509,0.787070631980896,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
21,0.7687398791313171,0.8284928202629089,0.7974986433982849,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
22,0.7587366104125977,0.8141252994537354,0.7854557037353516,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
23,0.7759063243865967,0.8074675798416138,0.7913724184036255,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
24,0.7933501601219177,0.7803962826728821,0.7868198752403259,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
25,0.7863821387290955,0.8020795583724976,0.7941533327102661,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
26,0.7453393340110779,0.8191207647323608,0.7804902791976929,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
27,0.765217661857605,0.824052095413208,0.7935459017753601,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
28,0.7680416703224182,0.8020045757293701,0.7846558094024658,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
29,0.720528781414032,0.8251791000366211,0.769311249256134,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
30,0.7795919179916382,0.7890036106109619,0.7842695713043213,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
31,0.7790514230728149,0.8177084922790527,0.797912061214447,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
32,0.7784419059753418,0.8240385055541992,0.8005914688110352,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
33,0.7385270595550537,0.817826509475708,0.776156485080719,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
34,0.7787984013557434,0.8021961450576782,0.7903240919113159,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
35,0.6293515563011169,0.8060005903244019,0.706805944442749,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
36,0.7818635702133179,0.8137074708938599,0.7974677681922913,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
37,0.7946777939796448,0.8049964904785156,0.7998038530349731,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
38,0.7969516515731812,0.8144176006317139,0.8055899143218994,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
39,0.7503243684768677,0.8130394220352173,0.7804239988327026,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
40,0.7753987908363342,0.7966331243515015,0.7858725190162659,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
41,0.7750829458236694,0.8355230093002319,0.8041689395904541,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
42,0.7663406133651733,0.8134294748306274,0.7891832590103149,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
43,0.7819647789001465,0.7994736433029175,0.7906222939491272,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
44,0.7415215373039246,0.7900172472000122,0.7650015950202942,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
45,0.7495266199111938,0.8182274103164673,0.7823717594146729,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
46,0.790753960609436,0.8187984824180603,0.8045319318771362,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
47,0.7736328840255737,0.7989211082458496,0.786073625087738,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
48,0.7907040119171143,0.8070882558822632,0.7988121509552002,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
49,0.7627614140510559,0.7667924165725708,0.7647716403007507,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
50,0.774969756603241,0.8229660987854004,0.7982470393180847,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
51,0.7682135105133057,0.7942522764205933,0.781015932559967,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
