,precision,recall,f1,hashcode
0,0.8031114935874939,0.8635504841804504,0.8322351574897766,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
1,0.7939660549163818,0.8785233497619629,0.8341071605682373,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
2,0.7925964593887329,0.87143474817276,0.8301479816436768,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
3,0.7635672092437744,0.8728138208389282,0.8145437836647034,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
4,0.7858988642692566,0.8952581882476807,0.8370215892791748,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
5,0.7955282926559448,0.8938228487968445,0.8418159484863281,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
6,0.8646416068077087,0.8739802241325378,0.8692858219146729,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
7,0.8191190958023071,0.9419403076171875,0.8762467503547668,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
8,0.8275044560432434,0.9070503115653992,0.8654534220695496,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
9,0.8240715265274048,0.857830286026001,0.8406121134757996,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
10,0.7604421377182007,0.886911928653717,0.8188223838806152,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
11,0.8000422716140747,0.8975026607513428,0.8459747433662415,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
12,0.7996259927749634,0.8475525379180908,0.8228920102119446,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
13,0.7974873185157776,0.8620522618293762,0.8285138010978699,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
14,0.7940707206726074,0.9182124137878418,0.8516414165496826,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
15,0.8376320600509644,0.8821714520454407,0.8593249917030334,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
16,0.8038136959075928,0.840766191482544,0.8218747973442078,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
17,0.7956582307815552,0.8494576215744019,0.8216782212257385,roberta-large_L17_no-idf_version=0.3.12(hug_trans=4.34.0.dev0)
